File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF390NJU	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000ECM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				RCOR1-human	DNA		see document	see document		False	2012-05-14	ENCODE											ENCFF002CSF	871259	ENCODE Consortium	6d9a2be0d822532b751b7ef0e7639be7		https://www.encodeproject.org/files/ENCFF390NJU/@@download/ENCFF390NJU.bigBed	hg19			released	low read length	biological replicates with identical biosample		
ENCFF000BCF	bam	alignments	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF000BCU	1376485351	Bradley Bernstein, Broad	e8c08de911b8ede5c60fbf68c20b429a		https://www.encodeproject.org/files/ENCFF000BCF/@@download/ENCFF000BCF.bam	hg19			archived	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF000BCG	bigBed broadPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE											ENCFF001SVZ	2122431	Bradley Bernstein, Broad	63f2324e3db0caba6638066a6b6fac8b		https://www.encodeproject.org/files/ENCFF000BCG/@@download/ENCFF000BCG.bigBed	hg19			archived	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF000BCH	bam	alignments	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF000BCT	948319876	Bradley Bernstein, Broad	f8b265cf1e140f9c68bc2608e25126e1		https://www.encodeproject.org/files/ENCFF000BCH/@@download/ENCFF000BCH.bam	hg19			archived	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF000BCJ	bigWig	signal	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE												739527847	Bradley Bernstein, Broad	3f3670eaf8b4df0c26f879dcfbe88d51		https://www.encodeproject.org/files/ENCFF000BCJ/@@download/ENCFF000BCJ.bigWig	hg19			archived	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity	missing derived_from		
ENCFF000BCT	fastq	reads	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2	1	36		single-ended				1129700780	Bradley Bernstein, Broad	b0f40a14c343fe98ff575acadc86f960		https://www.encodeproject.org/files/ENCFF000BCT/@@download/ENCFF000BCT.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000BAO/	released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF000BCU	fastq	reads	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1	1	36		single-ended				1320317086	Bradley Bernstein, Broad	6689548fc3ce6821a1e4c44a86caacf1		https://www.encodeproject.org/files/ENCFF000BCU/@@download/ENCFF000BCU.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000BAU/	released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF001SVZ	bed broadPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE												1308610	Bradley Bernstein, Broad	7d3f389d59db4513979db89b2ddfac75		https://www.encodeproject.org/files/ENCFF001SVZ/@@download/ENCFF001SVZ.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity	missing derived_from		
ENCFF040OCZ	bam	unfiltered alignments	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1			36				ENCFF000BCU, ENCFF807MUK	1759674494	ENCODE Processing Pipeline	f7342c882743e04ea45ee9a59665e8c1		https://www.encodeproject.org/files/ENCFF040OCZ/@@download/ENCFF040OCZ.bam	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF296CAQ	bam	unfiltered alignments	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2			36				ENCFF000BCT, ENCFF807MUK	1372456067	ENCODE Processing Pipeline	fa06fa08c0ac34b43fc287899212936b		https://www.encodeproject.org/files/ENCFF296CAQ/@@download/ENCFF296CAQ.bam	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF467RWV	bam	alignments	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2			36				ENCFF000BCT, ENCFF807MUK	564261507	ENCODE Processing Pipeline	bda545225086a4d797a7ebd3f60e12d6		https://www.encodeproject.org/files/ENCFF467RWV/@@download/ENCFF467RWV.bam	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF477ACN	bam	alignments	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1			36				ENCFF000BCU, ENCFF807MUK	1213787667	ENCODE Processing Pipeline	92151fd61f74a46186c3ca4d308c3ccd		https://www.encodeproject.org/files/ENCFF477ACN/@@download/ENCFF477ACN.bam	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF730MIV	bam	unfiltered alignments	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1			36				ENCFF000BCU, ENCFF643CGH	1765162084	ENCODE Processing Pipeline	ce8134a5f167e79738adadef5db63f75		https://www.encodeproject.org/files/ENCFF730MIV/@@download/ENCFF730MIV.bam	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF010LCV	bam	unfiltered alignments	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2			36				ENCFF000BCT, ENCFF643CGH	1378831914	ENCODE Processing Pipeline	7c16bf15b6344d7508dc7f013c2d3298		https://www.encodeproject.org/files/ENCFF010LCV/@@download/ENCFF010LCV.bam	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF999RCX	bam	alignments	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2			36				ENCFF000BCT, ENCFF643CGH	563986006	ENCODE Processing Pipeline	0c04e6afae58b079e65e9a0a27429f60		https://www.encodeproject.org/files/ENCFF999RCX/@@download/ENCFF999RCX.bam	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF241VRU	bam	alignments	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1			36				ENCFF000BCU, ENCFF643CGH	1213080716	ENCODE Processing Pipeline	da92a5f9327ee963e85927bca10f2679		https://www.encodeproject.org/files/ENCFF241VRU/@@download/ENCFF241VRU.bam	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF200PQB	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF385UZW, ENCFF451SVK, ENCFF477ACN	1758415	ENCODE Processing Pipeline	6ff562e9eed217cd5ac24f54b3dad7d5		https://www.encodeproject.org/files/ENCFF200PQB/@@download/ENCFF200PQB.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF336EUU	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF241VRU, ENCFF432JPE, ENCFF818YAG, ENCFF999RCX	1733933	ENCODE Processing Pipeline	cdcbe9ba8a07c5288d4d7a0976d55438		https://www.encodeproject.org/files/ENCFF336EUU/@@download/ENCFF336EUU.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF614BLJ	bigBed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF110NTE	5975251	ENCODE Processing Pipeline	89cbe75ea1f88f48ac434df5aa21d315		https://www.encodeproject.org/files/ENCFF614BLJ/@@download/ENCFF614BLJ.bigBed	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF080DQN	bigBed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF376QIY	4921147	ENCODE Processing Pipeline	4782e5b3b12120b557eb0a29052912f6		https://www.encodeproject.org/files/ENCFF080DQN/@@download/ENCFF080DQN.bigBed	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF376QIY	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF385UZW, ENCFF451SVK, ENCFF467RWV, ENCFF477ACN	1734484	ENCODE Processing Pipeline	a7bf39ce0072ccd5f400b940ad228eed		https://www.encodeproject.org/files/ENCFF376QIY/@@download/ENCFF376QIY.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF837GLW	bigBed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF933ZTN	4949763	ENCODE Processing Pipeline	ba099bce3a7a059a661712e4bb90a633		https://www.encodeproject.org/files/ENCFF837GLW/@@download/ENCFF837GLW.bigBed	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF933ZTN	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF241VRU, ENCFF432JPE, ENCFF818YAG	1749666	ENCODE Processing Pipeline	ab0cab32b9aa98da9e784824956d8123		https://www.encodeproject.org/files/ENCFF933ZTN/@@download/ENCFF933ZTN.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF003XLD	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF432JPE, ENCFF818YAG, ENCFF999RCX	2003465	ENCODE Processing Pipeline	e18fea2bc4248742f3fce6d80cc6de51		https://www.encodeproject.org/files/ENCFF003XLD/@@download/ENCFF003XLD.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF470KKQ	bigBed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF003XLD	5985968	ENCODE Processing Pipeline	1d04137bad60d61d280a0428c7903282		https://www.encodeproject.org/files/ENCFF470KKQ/@@download/ENCFF470KKQ.bigBed	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF110NTE	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF385UZW, ENCFF451SVK, ENCFF467RWV	2003820	ENCODE Processing Pipeline	f15916eeb666b77978ef29181140b2c6		https://www.encodeproject.org/files/ENCFF110NTE/@@download/ENCFF110NTE.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF303LXI	bigBed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF200PQB	4968698	ENCODE Processing Pipeline	56bee3c64a7557f780ecab95b3725d30		https://www.encodeproject.org/files/ENCFF303LXI/@@download/ENCFF303LXI.bigBed	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF016HJM	bigBed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF336EUU	4920559	ENCODE Processing Pipeline	d30f021b609db43bf2ecb7dcfe51dfc7		https://www.encodeproject.org/files/ENCFF016HJM/@@download/ENCFF016HJM.bigBed	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF199RXR	bigWig	signal p-value	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF385UZW, ENCFF451SVK, ENCFF477ACN	958465671	ENCODE Processing Pipeline	666c36c6ceb908a95910a8b244a8c755		https://www.encodeproject.org/files/ENCFF199RXR/@@download/ENCFF199RXR.bigWig	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF025AVV	bigWig	signal p-value	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF241VRU, ENCFF432JPE, ENCFF818YAG	973014571	ENCODE Processing Pipeline	339223b4d7185a6dfd692a351be3a3ad		https://www.encodeproject.org/files/ENCFF025AVV/@@download/ENCFF025AVV.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF614FZR	bigWig	signal p-value	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF385UZW, ENCFF451SVK, ENCFF467RWV	938744370	ENCODE Processing Pipeline	ce0c627c87a68c7089f3859325b970b7		https://www.encodeproject.org/files/ENCFF614FZR/@@download/ENCFF614FZR.bigWig	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF104JNI	bigWig	signal p-value	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF385UZW, ENCFF451SVK, ENCFF467RWV, ENCFF477ACN	1112493644	ENCODE Processing Pipeline	d3ed7035388690278216e7afa9228aab		https://www.encodeproject.org/files/ENCFF104JNI/@@download/ENCFF104JNI.bigWig	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF967HPC	bigWig	signal p-value	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF432JPE, ENCFF818YAG, ENCFF999RCX	842413837	ENCODE Processing Pipeline	8bdcea15af5153c9252dbebfe4cf10a9		https://www.encodeproject.org/files/ENCFF967HPC/@@download/ENCFF967HPC.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF084ZUP	bigWig	signal p-value	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF241VRU, ENCFF432JPE, ENCFF818YAG, ENCFF999RCX	1051147353	ENCODE Processing Pipeline	6cf41a93a0d42e3a81f272f2a28ab0b9		https://www.encodeproject.org/files/ENCFF084ZUP/@@download/ENCFF084ZUP.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF449LMF	bigWig	fold change over control	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF385UZW, ENCFF451SVK, ENCFF477ACN	938400924	ENCODE Processing Pipeline	d679503c8112b0c4374223ff2ae7b02b		https://www.encodeproject.org/files/ENCFF449LMF/@@download/ENCFF449LMF.bigWig	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF713OKG	bigWig	fold change over control	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF385UZW, ENCFF451SVK, ENCFF467RWV	447348565	ENCODE Processing Pipeline	c2560dbd151457839bcfe11c5ab6ca11		https://www.encodeproject.org/files/ENCFF713OKG/@@download/ENCFF713OKG.bigWig	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF868OIN	bigWig	fold change over control	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF241VRU, ENCFF432JPE, ENCFF818YAG	944825134	ENCODE Processing Pipeline	22324030d3cdb65de60ce78e7481bcad		https://www.encodeproject.org/files/ENCFF868OIN/@@download/ENCFF868OIN.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF922JIZ	bigWig	fold change over control	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF432JPE, ENCFF818YAG, ENCFF999RCX	449346153	ENCODE Processing Pipeline	0ed3573c3a327e590567c061aea48e3f		https://www.encodeproject.org/files/ENCFF922JIZ/@@download/ENCFF922JIZ.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF391MRG	bigWig	fold change over control	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF385UZW, ENCFF451SVK, ENCFF467RWV, ENCFF477ACN	1112676768	ENCODE Processing Pipeline	8a5f97bbd47230aea4a60194b9c80034		https://www.encodeproject.org/files/ENCFF391MRG/@@download/ENCFF391MRG.bigWig	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF108DAJ	bed narrowPeak	replicated peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF110NTE, ENCFF200PQB, ENCFF376QIY	1715331	ENCODE Processing Pipeline	24d58c1b513e70d3d778259933a46a42		https://www.encodeproject.org/files/ENCFF108DAJ/@@download/ENCFF108DAJ.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF558RZQ	bigBed narrowPeak	replicated peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF108DAJ	3595251	ENCODE Processing Pipeline	bae2b2d8b8e55368b249a4824b17a807		https://www.encodeproject.org/files/ENCFF558RZQ/@@download/ENCFF558RZQ.bigBed	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
