File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF002CSJ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000ECI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ELK1-human	DNA		see document	see document		False	2012-05-14	ENCODE												128199	ENCODE Consortium Analysis Working Group	68b83db449782d8ce122a93a2d7a85b9		https://www.encodeproject.org/files/ENCFF002CSJ/@@download/ENCFF002CSJ.bed.gz	hg19			released	low read length	biological replicates with identical biosample, duplicate lane review, missing derived_from		
ENCFF001USV	bed narrowPeak	peaks	ENCSR000DLO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				CTCF-human	DNA		see document	see document		False	2011-03-17	ENCODE												1481606	Vishwanath Iyer, UTA	96fd9d6f3d25f6cfd8b0b3a88de4b7b7		https://www.encodeproject.org/files/ENCFF001USV/@@download/ENCFF001USV.bed.gz	hg19			archived	mild to moderate bottlenecking	biological replicates with identical biosample, missing derived_from	insufficient read length, insufficient read depth	
ENCFF002DAU	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DLO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				CTCF-human	DNA		see document	see document		False	2011-03-17	ENCODE												1201558	ENCODE Consortium Analysis Working Group	041f68fd139c7973202a4cc25c950459		https://www.encodeproject.org/files/ENCFF002DAU/@@download/ENCFF002DAU.bed.gz	hg19			archived	mild to moderate bottlenecking	biological replicates with identical biosample, missing derived_from	insufficient read length, insufficient read depth	
ENCFF001SVX	bed broadPeak	peaks	ENCSR000APB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-10	ENCODE												522229	Bradley Bernstein, Broad	5257b5f85cdf076ed1e45ceb689aa8eb		https://www.encodeproject.org/files/ENCFF001SVX/@@download/ENCFF001SVX.bed.gz	hg19			released	low read length	missing derived_from	insufficient read depth	
ENCFF807PFE	bed narrowPeak	peaks	ENCSR000APB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF290GJJ, ENCFF432JPE, ENCFF653IXT, ENCFF818YAG	4100746	ENCODE Processing Pipeline	9f71b34aefd89db29364e5e997b45e7e		https://www.encodeproject.org/files/ENCFF807PFE/@@download/ENCFF807PFE.bed.gz	GRCh38			released	low read length		insufficient read depth	
ENCFF645PHP	bed narrowPeak	peaks	ENCSR000APB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF385UZW, ENCFF451SVK, ENCFF833PJA	3056594	ENCODE Processing Pipeline	39258056ed83640bee8f1965abb061f7		https://www.encodeproject.org/files/ENCFF645PHP/@@download/ENCFF645PHP.bed.gz	hg19			released	low read length		insufficient read depth	
ENCFF467AZY	bed narrowPeak	peaks	ENCSR000APB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF385UZW, ENCFF451SVK, ENCFF576BBK	2896126	ENCODE Processing Pipeline	d830e23a758d93c604dcd9ce579054c3		https://www.encodeproject.org/files/ENCFF467AZY/@@download/ENCFF467AZY.bed.gz	hg19			released	low read length		insufficient read depth	
ENCFF122YJM	bed narrowPeak	peaks	ENCSR000APB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF290GJJ, ENCFF432JPE, ENCFF818YAG	2901677	ENCODE Processing Pipeline	29cd20e449c35c376bcb11f5cca4a857		https://www.encodeproject.org/files/ENCFF122YJM/@@download/ENCFF122YJM.bed.gz	GRCh38			released	low read length		insufficient read depth	
ENCFF546OQF	bed narrowPeak	peaks	ENCSR000APB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF432JPE, ENCFF653IXT, ENCFF818YAG	3058931	ENCODE Processing Pipeline	be69fb29ab69fc5fe29b17fa50f786f3		https://www.encodeproject.org/files/ENCFF546OQF/@@download/ENCFF546OQF.bed.gz	GRCh38			released	low read length		insufficient read depth	
ENCFF044JXR	bed narrowPeak	peaks	ENCSR000APB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF385UZW, ENCFF451SVK, ENCFF576BBK, ENCFF833PJA	3767119	ENCODE Processing Pipeline	8eae41ad4b151d2dc38afd13e0c73b38		https://www.encodeproject.org/files/ENCFF044JXR/@@download/ENCFF044JXR.bed.gz	hg19			released	low read length		insufficient read depth	
ENCFF512TQI	bed narrowPeak	replicated peaks	ENCSR000APB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF122YJM, ENCFF546OQF, ENCFF807PFE	2200553	ENCODE Processing Pipeline	47fb05b379ea81e28a354e6cb2802c0b		https://www.encodeproject.org/files/ENCFF512TQI/@@download/ENCFF512TQI.bed.gz	GRCh38			released	low read length		insufficient read depth	
ENCFF252BLX	bed narrowPeak	replicated peaks	ENCSR000APB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27me3-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF044JXR, ENCFF467AZY, ENCFF645PHP	1961058	ENCODE Processing Pipeline	ff760e45506c3df3aae3e0b29a8c1dfc		https://www.encodeproject.org/files/ENCFF252BLX/@@download/ENCFF252BLX.bed.gz	hg19			released	low read length		insufficient read depth	
ENCFF001VIF	bed narrowPeak	peaks	ENCSR000ECM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				RCOR1-human	DNA		see document	see document		False	2012-05-14	ENCODE												987201	Michael Snyder, Stanford	5068b923103fb32b944cd2ab558dc206		https://www.encodeproject.org/files/ENCFF001VIF/@@download/ENCFF001VIF.bed.gz	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF002CSF	bed narrowPeak	optimal idr thresholded peaks	ENCSR000ECM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				RCOR1-human	DNA		see document	see document		False	2012-05-14	ENCODE												394882	ENCODE Consortium Analysis Working Group	e7c99d8ef0836c01ae22ce43c8fbe510		https://www.encodeproject.org/files/ENCFF002CSF/@@download/ENCFF002CSF.bed.gz	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF001SVZ	bed broadPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE												1308610	Bradley Bernstein, Broad	7d3f389d59db4513979db89b2ddfac75		https://www.encodeproject.org/files/ENCFF001SVZ/@@download/ENCFF001SVZ.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity	missing derived_from		
ENCFF200PQB	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF385UZW, ENCFF451SVK, ENCFF477ACN	1758415	ENCODE Processing Pipeline	6ff562e9eed217cd5ac24f54b3dad7d5		https://www.encodeproject.org/files/ENCFF200PQB/@@download/ENCFF200PQB.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF336EUU	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF241VRU, ENCFF432JPE, ENCFF818YAG, ENCFF999RCX	1733933	ENCODE Processing Pipeline	cdcbe9ba8a07c5288d4d7a0976d55438		https://www.encodeproject.org/files/ENCFF336EUU/@@download/ENCFF336EUU.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF376QIY	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF385UZW, ENCFF451SVK, ENCFF467RWV, ENCFF477ACN	1734484	ENCODE Processing Pipeline	a7bf39ce0072ccd5f400b940ad228eed		https://www.encodeproject.org/files/ENCFF376QIY/@@download/ENCFF376QIY.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF933ZTN	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF241VRU, ENCFF432JPE, ENCFF818YAG	1749666	ENCODE Processing Pipeline	ab0cab32b9aa98da9e784824956d8123		https://www.encodeproject.org/files/ENCFF933ZTN/@@download/ENCFF933ZTN.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF003XLD	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF432JPE, ENCFF818YAG, ENCFF999RCX	2003465	ENCODE Processing Pipeline	e18fea2bc4248742f3fce6d80cc6de51		https://www.encodeproject.org/files/ENCFF003XLD/@@download/ENCFF003XLD.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF110NTE	bed narrowPeak	peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF385UZW, ENCFF451SVK, ENCFF467RWV	2003820	ENCODE Processing Pipeline	f15916eeb666b77978ef29181140b2c6		https://www.encodeproject.org/files/ENCFF110NTE/@@download/ENCFF110NTE.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF108DAJ	bed narrowPeak	replicated peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF110NTE, ENCFF200PQB, ENCFF376QIY	1715331	ENCODE Processing Pipeline	24d58c1b513e70d3d778259933a46a42		https://www.encodeproject.org/files/ENCFF108DAJ/@@download/ENCFF108DAJ.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF902IDL	bed narrowPeak	replicated peaks	ENCSR000AOE	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF003XLD, ENCFF336EUU, ENCFF933ZTN	1717723	ENCODE Processing Pipeline	826f5cb3b31ddb4c4eaed05938a2d655		https://www.encodeproject.org/files/ENCFF902IDL/@@download/ENCFF902IDL.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth, moderate library complexity			
ENCFF001SVT	bed broadPeak	peaks	ENCSR000AQN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H2AFZ-human	DNA		see document	see document		False	2012-03-06	ENCODE												1503959	Bradley Bernstein, Broad	55e54112f11713fb620fbaf5f2be5f54		https://www.encodeproject.org/files/ENCFF001SVT/@@download/ENCFF001SVT.bed.gz	hg19			archived	low read length, inconsistent platforms	missing derived_from		
ENCFF977ZSX	bed narrowPeak	peaks	ENCSR000AQN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H2AFZ-human	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF185PMC, ENCFF385UZW, ENCFF451SVK	1914645	ENCODE Processing Pipeline	ee94b9b67e2ec269b3e43fed3c022eb0		https://www.encodeproject.org/files/ENCFF977ZSX/@@download/ENCFF977ZSX.bed.gz	hg19			released	low read length, inconsistent platforms			
ENCFF415ESA	bed narrowPeak	peaks	ENCSR000AQN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H2AFZ-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF185PMC, ENCFF385UZW, ENCFF451SVK, ENCFF645GVZ	2911238	ENCODE Processing Pipeline	99b527eb284298d9d1e6ab2570f58cdf		https://www.encodeproject.org/files/ENCFF415ESA/@@download/ENCFF415ESA.bed.gz	hg19			released	low read length, inconsistent platforms			
ENCFF919THC	bed narrowPeak	peaks	ENCSR000AQN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H2AFZ-human	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF351YXC, ENCFF432JPE, ENCFF818YAG	2210442	ENCODE Processing Pipeline	9bce62744febcbeef311e956f2bd15db		https://www.encodeproject.org/files/ENCFF919THC/@@download/ENCFF919THC.bed.gz	GRCh38			released	low read length, inconsistent platforms			
ENCFF253WCE	bed narrowPeak	peaks	ENCSR000AQN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H2AFZ-human	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF218TEJ, ENCFF432JPE, ENCFF818YAG	1924190	ENCODE Processing Pipeline	85867ce63fa84f097f048b9bd68d4b6f		https://www.encodeproject.org/files/ENCFF253WCE/@@download/ENCFF253WCE.bed.gz	GRCh38			released	low read length, inconsistent platforms			
ENCFF147NHV	bed narrowPeak	peaks	ENCSR000AQN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H2AFZ-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF218TEJ, ENCFF351YXC, ENCFF432JPE, ENCFF818YAG	2905139	ENCODE Processing Pipeline	d7eebc95d86457f3ceabe2f34989a5b5		https://www.encodeproject.org/files/ENCFF147NHV/@@download/ENCFF147NHV.bed.gz	GRCh38			released	low read length, inconsistent platforms			
ENCFF005KTU	bed narrowPeak	peaks	ENCSR000AQN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H2AFZ-human	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF385UZW, ENCFF451SVK, ENCFF645GVZ	2182295	ENCODE Processing Pipeline	318afedf74998c7f73f4aa9b5a5e4d6e		https://www.encodeproject.org/files/ENCFF005KTU/@@download/ENCFF005KTU.bed.gz	hg19			released	low read length, inconsistent platforms			
ENCFF094MFL	bed narrowPeak	replicated peaks	ENCSR000AQN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H2AFZ-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF005KTU, ENCFF415ESA, ENCFF977ZSX	1662785	ENCODE Processing Pipeline	c11a2e24f825a63bed85b703c85d2fdf		https://www.encodeproject.org/files/ENCFF094MFL/@@download/ENCFF094MFL.bed.gz	hg19			released	low read length, inconsistent platforms			
ENCFF470FSZ	bed narrowPeak	replicated peaks	ENCSR000AQN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H2AFZ-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF147NHV, ENCFF253WCE, ENCFF919THC	1674513	ENCODE Processing Pipeline	be1573363b1967882482a96c5f40f54f		https://www.encodeproject.org/files/ENCFF470FSZ/@@download/ENCFF470FSZ.bed.gz	GRCh38			released	low read length, inconsistent platforms			
ENCFF001VJA	bed narrowPeak	peaks	ENCSR000EZL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-10-29	ENCODE												278587	Sherman Weissman, Yale	638d76fe3cbd93e5dd0ea98edfc3ded0		https://www.encodeproject.org/files/ENCFF001VJA/@@download/ENCFF001VJA.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CSY	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EZL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-10-29	ENCODE												453301	ENCODE Consortium Analysis Working Group	ebdabfe25f69ac5107fc0aa03d1ecae4		https://www.encodeproject.org/files/ENCFF002CSY/@@download/ENCFF002CSY.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF001UEY	bed broadPeak	peaks	ENCSR000BMN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				REST-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							156365	Richard Myers, HAIB	86423063f47291e026bb7f82c45da6db		https://www.encodeproject.org/files/ENCFF001UEY/@@download/ENCFF001UEY.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF001UEZ	bed broadPeak	peaks	ENCSR000BMN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				REST-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							194910	Richard Myers, HAIB	8663a8240ca9951563dca20a68794cae		https://www.encodeproject.org/files/ENCFF001UEZ/@@download/ENCFF001UEZ.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF002CJY	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BMN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				REST-human	DNA		see document	see document		False	2011-07-18	ENCODE												207254	ENCODE Consortium Analysis Working Group	14614b562eba5f555233926b8a0d4db7		https://www.encodeproject.org/files/ENCFF002CJY/@@download/ENCFF002CJY.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF228MRQ	bed narrowPeak	peaks and background as input for IDR	ENCSR000BMN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				REST-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF202PGY, ENCFF754IAO	4255853	ENCODE Processing Pipeline	082e5fc4ba9ea2d1c718ceafa3d3fbcc		https://www.encodeproject.org/files/ENCFF228MRQ/@@download/ENCFF228MRQ.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF553EXE	bed narrowPeak	peaks and background as input for IDR	ENCSR000BMN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				REST-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF202PGY, ENCFF355WAL	3352201	ENCODE Processing Pipeline	75174471e8b15d252811f5083aa79bb1		https://www.encodeproject.org/files/ENCFF553EXE/@@download/ENCFF553EXE.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF086TZQ	bed narrowPeak	peaks and background as input for IDR	ENCSR000BMN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				REST-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF202PGY, ENCFF355WAL, ENCFF754IAO	4692643	ENCODE Processing Pipeline	8f7227c5efb835e7ef5eafe4810e2719		https://www.encodeproject.org/files/ENCFF086TZQ/@@download/ENCFF086TZQ.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF619KDE	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BMN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				REST-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF086TZQ, ENCFF228MRQ, ENCFF419RSJ, ENCFF553EXE	126918	ENCODE Processing Pipeline	0e6f9e89560b13fe651ae71cf0eebe18		https://www.encodeproject.org/files/ENCFF619KDE/@@download/ENCFF619KDE.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF208NUB	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BMN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				REST-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF086TZQ, ENCFF228MRQ, ENCFF419RSJ, ENCFF553EXE	198282	ENCODE Processing Pipeline	3a0823a118dde65ca89700b16c8ff92a		https://www.encodeproject.org/files/ENCFF208NUB/@@download/ENCFF208NUB.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
